seq,cmd_seq_echo,T0_ms,T1_ms,T3_ns,TQ_ms,T4_ns,T6_ms,T7_ms,RTT_ms,Processing_ns,QueueDelay_ms,Network_ms,RenderDelay_ms,MTP_ms,Jitter_ms
146,93,1779559393836,1779559393836,1779559393845,1779559393857,1779559393857,1779559393849,1779559393870,13,0,12,1,21,34,10.4737
147,94,1779559393870,1779559393870,1779559393879,1779559393891,1779559393891,1779559393883,1779559393905,13,0,12,1,22,35,9.8932
148,95,1779559393905,1779559393905,1779559393915,1779559393929,1779559393929,1779559393921,1779559393940,16,0,14,2,19,35,9.5024
149,96,1779559393940,1779559393940,1779559393949,1779559393983,1779559393983,1779559393975,1779559393982,35,0,34,1,7,42,9.6453
152,100,1779559394092,1779559394092,1779559394101,1779559394110,1779559394110,1779559394102,1779559394126,10,0,9,1,24,34,13.4443
153,101,1779559394126,1779559394126,1779559394135,1779559394144,1779559394144,1779559394136,1779559394160,10,0,9,1,24,34,12.6226
154,102,1779559394160,1779559394160,1779559394169,1779559394181,1779559394181,1779559394173,1779559394196,13,0,12,1,23,36,11.9058
155,103,1779559394196,1779559394196,1779559394206,1779559394235,1779559394235,1779559394228,1779559394229,32,0,29,3,1,33,12.5292
156,104,1779559394229,1779559394229,1779559394237,1779559394268,1779559394268,1779559394260,1779559394263,31,0,31,0,3,34,11.8863
157,105,1779559394263,1779559394263,1779559394272,1779559394305,1779559394305,1779559394298,1779559394331,35,0,33,2,33,68,13.0851
158,107,1779559394331,1779559394331,1779559394340,1779559394360,1779559394360,1779559394352,1779559394366,21,0,20,1,14,35,13.5558
159,108,1779559394366,1779559394366,1779559394374,1779559394393,1779559394393,1779559394386,1779559394400,20,0,19,1,14,34,12.7768
160,109,1779559394400,1779559394400,1779559394409,1779559394432,1779559394432,1779559394425,1779559394435,25,0,23,2,10,35,12.2880
161,111,1779559394470,1779559394470,1779559394479,1779559394487,1779559394487,1779559394480,1779559394512,10,0,8,2,32,42,12.8875
163,112,1779559394512,1779559394512,1779559394520,1779559394559,1779559394559,1779559394551,1779559394586,39,0,39,0,35,74,16.2085
164,114,1779559394589,1779559394589,1779559394598,1779559394613,1779559394613,1779559394605,1779559394623,16,0,15,1,18,34,16.2254
165,115,1779559394623,1779559394623,1779559394632,1779559394646,1779559394646,1779559394638,1779559394657,15,0,14,1,19,34,15.2895
166,116,1779559394657,1779559394657,1779559394666,1779559394684,1779559394684,1779559394676,1779559394691,19,0,18,1,15,34,14.5855
167,118,1779559394726,1779559394726,1779559394735,1779559394738,1779559394738,1779559394731,1779559394760,5,0,3,2,29,34,14.5364
168,119,1779559394760,1779559394760,1779559394770,1779559394771,1779559394771,1779559394763,1779559394795,3,0,1,2,32,35,13.7788
169,120,1779559394795,1779559394795,1779559394803,1779559394809,1779559394809,1779559394802,1779559394829,7,0,6,1,27,34,13.2342
170,121,1779559394828,1779559394828,1779559394838,1779559394863,1779559394863,1779559394855,1779559394863,27,0,25,2,8,35,13.5452
171,122,1779559394863,1779559394863,1779559394873,1779559394897,1779559394897,1779559394889,1779559394897,26,0,24,2,8,34,12.7040
172,123,1779559394897,1779559394897,1779559394906,1779559394936,1779559394936,1779559394928,1779559394932,31,0,30,1,4,35,12.1884
173,124,1779559394932,1779559394932,1779559394941,1779559394994,1779559394994,1779559394987,1779559395008,55,0,53,2,21,76,12.4842
174,126,1779559395011,1779559395011,1779559395020,1779559395028,1779559395028,1779559395020,1779559395046,9,0,8,1,26,35,12.0424
175,127,1779559395046,1779559395046,1779559395055,1779559395066,1779559395066,1779559395058,1779559395088,12,0,11,1,30,42,11.5274
176,128,1779559395088,1779559395088,1779559395097,1779559395121,1779559395121,1779559395113,1779559395121,25,0,24,1,8,33,12.1962
177,129,1779559395121,1779559395121,1779559395130,1779559395154,1779559395154,1779559395146,1779559395155,25,0,24,1,9,34,11.5362
178,130,1779559395155,1779559395155,1779559395165,1779559395192,1779559395192,1779559395184,1779559395189,29,0,27,2,5,34,11.0591
179,132,1779559395224,1779559395224,1779559395232,1779559395246,1779559395246,1779559395238,1779559395258,14,0,14,0,20,34,11.2741
180,133,1779559395258,1779559395258,1779559395267,1779559395279,1779559395279,1779559395271,1779559395292,13,0,12,1,21,34,10.6511
181,134,1779559395292,1779559395292,1779559395301,1779559395316,1779559395316,1779559395308,1779559395327,16,0,15,1,19,35,10.1376
183,136,1779559395361,1779559395361,1779559395370,1779559395402,1779559395402,1779559395394,1779559395395,33,0,32,1,1,34,11.7520
184,138,1779559395430,1779559395430,1779559395439,1779559395440,1779559395440,1779559395432,1779559395465,2,0,1,1,33,35,13.0300
185,139,1779559395465,1779559395465,1779559395475,1779559395494,1779559395494,1779559395486,1779559395509,21,0,19,2,23,44,12.8515
186,140,1779559395509,1779559395509,1779559395519,1779559395527,1779559395527,1779559395519,1779559395544,10,0,8,2,25,35,12.1243
187,141,1779559395543,1779559395543,1779559395552,1779559395565,1779559395565,1779559395557,1779559395585,14,0,13,1,28,42,11.5976
188,142,1779559395585,1779559395585,1779559395594,1779559395618,1779559395618,1779559395611,1779559395618,26,0,24,2,7,33,12.1244
189,143,1779559395618,1779559395618,1779559395627,1779559395651,1779559395651,1779559395643,1779559395652,25,0,24,1,9,34,11.4432
190,144,1779559395652,1779559395652,1779559395661,1779559395689,1779559395689,1779559395681,1779559395687,29,0,28,1,6,35,10.9656
191,146,1779559395721,1779559395721,1779559395730,1779559395742,1779559395742,1779559395734,1779559395756,13,0,12,1,22,35,11.2754
192,147,1779559395756,1779559395756,1779559395765,1779559395775,1779559395775,1779559395767,1779559395790,11,0,10,1,23,34,10.6331
193,148,1779559395790,1779559395790,1779559395799,1779559395813,1779559395813,1779559395805,1779559395825,15,0,14,1,20,35,10.1464
195,150,1779559395858,1779559395858,1779559395867,1779559395899,1779559395899,1779559395892,1779559395893,34,0,32,2,1,35,11.7320
196,152,1779559395927,1779559395927,1779559395936,1779559395937,1779559395937,1779559395929,1779559395963,2,0,1,1,34,36,12.9979
197,153,1779559395963,1779559395963,1779559395972,1779559395990,1779559395991,1779559395983,1779559395997,20,1,18,1,14,34,13.4446
198,154,1779559395997,1779559395997,1779559396006,1779559396024,1779559396024,1779559396016,1779559396039,19,0,18,1,23,42,13.1866
199,155,1779559396039,1779559396039,1779559396048,1779559396062,1779559396062,1779559396054,1779559396072,15,0,14,1,18,33,12.6637
200,156,1779559396072,1779559396072,1779559396081,1779559396117,1779559396117,1779559396109,1779559396114,37,0,36,1,5,42,12.6674
